,model,year,price,transmission,mileage,fuelType,tax,mpg,engineSize,age,mileage (km),diesel_yn,petrol_yn,hybrid_yn,manual_yn,semi_automatic_yn,automatic_yn,A_Series_yn,T_Series_yn,S_Series_yn,R_Series_yn,Q_Series_yn,model_type
7608, A3,2019,24646,Automatic,3565,Petrol,145,42.2,1.5,1,5737,0,1,0,0,0,1,1,0,0,0,0,A
7609, A4,2019,25472,Manual,3134,Petrol,145,38.2,2.0,1,5044,0,1,0,1,0,0,1,0,0,0,0,A
7610, A3,2017,22500,Automatic,10891,Diesel,145,57.7,2.0,3,17527,1,0,0,0,0,1,1,0,0,0,0,A
7611, Q3,2020,32444,Automatic,1500,Petrol,145,31.4,0.0,0,2414,0,1,0,0,0,1,0,0,0,0,1,Q
7612, Q7,2020,57888,Automatic,1500,Diesel,145,33.2,3.0,0,2414,1,0,0,0,0,1,0,0,0,0,1,Q
7613, Q2,2020,24888,Manual,4000,Petrol,145,43.5,1.5,0,6437,0,1,0,1,0,0,0,0,0,0,1,Q
7614, Q2,2020,24888,Manual,4000,Petrol,145,43.5,1.5,0,6437,0,1,0,1,0,0,0,0,0,0,1,Q
7615, SQ7,2016,45990,Automatic,25514,Diesel,300,39.2,4.0,4,41061,1,0,0,0,0,1,0,0,1,0,1,Q
7616, A5,2019,27888,Automatic,1500,Petrol,145,39.8,2.0,1,2414,0,1,0,0,0,1,1,0,0,0,0,A
7617, A5,2019,27444,Automatic,1500,Petrol,145,39.8,2.0,1,2414,0,1,0,0,0,1,1,0,0,0,0,A
7618, A5,2019,27444,Automatic,1500,Diesel,145,51.4,2.0,1,2414,1,0,0,0,0,1,1,0,0,0,0,A
7619, A6,2015,24450,Automatic,31224,Diesel,160,50.4,3.0,5,50250,1,0,0,0,0,1,1,0,0,0,0,A
7620, Q5,2019,33850,Automatic,11254,Diesel,145,38.2,2.0,1,18112,1,0,0,0,0,1,0,0,0,0,1,Q
7621, A4,2019,24444,Automatic,2208,Petrol,145,39.2,2.0,1,3553,0,1,0,0,0,1,1,0,0,0,0,A
7622, A4,2019,21950,Manual,11000,Petrol,150,39.2,2.0,1,17703,0,1,0,1,0,0,1,0,0,0,0,A
7623, A3,2019,20990,Manual,4000,Diesel,150,51.4,1.6,1,6437,1,0,0,1,0,0,1,0,0,0,0,A
7624, A3,2017,20990,Automatic,31376,Diesel,125,57.7,2.0,3,50495,1,0,0,0,0,1,1,0,0,0,0,A
7625, A3,2019,23444,Automatic,1500,Petrol,145,44.1,0.0,1,2414,0,1,0,0,0,1,1,0,0,0,0,A
7626, Q3,2020,32444,Automatic,1500,Petrol,145,31.4,0.0,0,2414,0,1,0,0,0,1,0,0,0,0,1,Q
7627, Q3,2020,37888,Automatic,1500,Petrol,145,30.7,0.0,0,2414,0,1,0,0,0,1,0,0,0,0,1,Q
7628, Q2,2019,24444,Manual,4000,Petrol,145,43.5,0.0,1,6437,0,1,0,1,0,0,0,0,0,0,1,Q
7629, Q8,2020,63888,Automatic,1500,Diesel,145,32.8,3.0,0,2414,1,0,0,0,0,1,0,0,0,0,1,Q
7630, S4,2020,45888,Automatic,1500,Diesel,145,39.2,3.0,0,2414,1,0,0,0,0,1,0,0,1,0,0,S
7631, A3,2019,23444,Automatic,4000,Petrol,145,44.1,0.0,1,6437,0,1,0,0,0,1,1,0,0,0,0,A
7632, Q2,2020,24990,Manual,1500,Petrol,145,43.5,0.0,0,2414,0,1,0,1,0,0,0,0,0,0,1,Q
7633, A6,2019,33990,Automatic,4000,Diesel,145,39.2,3.0,1,6437,1,0,0,0,0,1,1,0,0,0,0,A
7634, A3,2016,15444,Manual,29500,Petrol,30,57.6,1.4,4,47476,0,1,0,1,0,0,1,0,0,0,0,A
7635, SQ7,2017,47990,Automatic,42000,Diesel,300,39.2,4.0,3,67592,1,0,0,0,0,1,0,0,1,0,1,Q
7636, Q5,2020,39888,Automatic,1500,Petrol,145,32.1,2.0,0,2414,0,1,0,0,0,1,0,0,0,0,1,Q
7637, Q3,2016,18500,Automatic,33393,Petrol,145,47.9,1.4,4,53741,0,1,0,0,0,1,0,0,0,0,1,Q
7638, A5,2019,28990,Automatic,3731,Petrol,145,39.8,2.0,1,6004,0,1,0,0,0,1,1,0,0,0,0,A
7639, Q3,2016,20250,Manual,16978,Diesel,160,49.6,2.0,4,27323,1,0,0,1,0,0,0,0,0,0,1,Q
7640, Q3,2017,18350,Automatic,31000,Petrol,145,47.9,1.4,3,49890,0,1,0,0,0,1,0,0,0,0,1,Q
7641, S4,2020,44888,Automatic,1500,Diesel,145,39.2,0.0,0,2414,1,0,0,0,0,1,0,0,1,0,0,S
7642, Q3,2019,32000,Automatic,4000,Petrol,145,31.4,0.0,1,6437,0,1,0,0,0,1,0,0,0,0,1,Q
7643, A5,2019,30444,Automatic,1500,Petrol,145,39.2,2.0,1,2414,0,1,0,0,0,1,1,0,0,0,0,A
7644, SQ5,2019,48800,Automatic,1500,Diesel,145,34.5,0.0,1,2414,1,0,0,0,0,1,0,0,1,0,1,Q
7645, A5,2019,27444,Automatic,1500,Petrol,145,39.8,2.0,1,2414,0,1,0,0,0,1,1,0,0,0,0,A
7646, Q3,2020,33888,Manual,1500,Petrol,145,40.4,1.5,0,2414,0,1,0,1,0,0,0,0,0,0,1,Q
7647, Q3,2020,31990,Automatic,1500,Petrol,145,40.4,0.0,0,2414,0,1,0,0,0,1,0,0,0,0,1,Q
7648, Q3,2020,33990,Automatic,1500,Diesel,145,47.1,2.0,0,2414,1,0,0,0,0,1,0,0,0,0,1,Q
7649, Q2,2020,24888,Automatic,1500,Petrol,145,42.2,0.0,0,2414,0,1,0,0,0,1,0,0,0,0,1,Q
7650, A3,2019,25750,Automatic,1500,Petrol,145,39.2,2.0,1,2414,0,1,0,0,0,1,1,0,0,0,0,A
7651, Q5,2019,35444,Automatic,1500,Diesel,145,38.2,2.0,1,2414,1,0,0,0,0,1,0,0,0,0,1,Q
7652, Q3,2017,21990,Automatic,13619,Petrol,145,47.9,1.4,3,21918,0,1,0,0,0,1,0,0,0,0,1,Q
7653, A6,2015,15990,Automatic,41800,Diesel,20,67.3,2.0,5,67270,1,0,0,0,0,1,1,0,0,0,0,A
7654, A3,2017,19888,Automatic,24000,Petrol,30,56.5,1.4,3,38624,0,1,0,0,0,1,1,0,0,0,0,A
7655, Q3,2019,35444,Automatic,7040,Petrol,145,30.7,2.0,1,11330,0,1,0,0,0,1,0,0,0,0,1,Q
7656, Q5,2020,36888,Automatic,3000,Diesel,145,38.2,2.0,0,4828,1,0,0,0,0,1,0,0,0,0,1,Q
7657, Q5,2020,37444,Automatic,3000,Petrol,145,32.1,2.0,0,4828,0,1,0,0,0,1,0,0,0,0,1,Q
7658, A5,2018,23444,Manual,5300,Petrol,145,48.7,2.0,2,8530,0,1,0,1,0,0,1,0,0,0,0,A
7659, Q3,2020,32444,Automatic,1500,Petrol,145,31.4,0.0,0,2414,0,1,0,0,0,1,0,0,0,0,1,Q
7660, Q2,2019,23444,Automatic,4000,Petrol,145,42.2,1.5,1,6437,0,1,0,0,0,1,0,0,0,0,1,Q
7661, A1,2016,13650,Automatic,35500,Petrol,30,56.5,1.4,4,57132,0,1,0,0,0,1,1,0,0,0,0,A
7662, Q2,2020,24990,Manual,1500,Petrol,145,43.5,0.0,0,2414,0,1,0,1,0,0,0,0,0,0,1,Q
7663, A5,2019,26990,Manual,4000,Petrol,145,40.4,2.0,1,6437,0,1,0,1,0,0,1,0,0,0,0,A
7664, A5,2019,29450,Automatic,4000,Petrol,145,39.8,2.0,1,6437,0,1,0,0,0,1,1,0,0,0,0,A
7665, A5,2019,27761,Automatic,4000,Diesel,145,51.4,2.0,1,6437,1,0,0,0,0,1,1,0,0,0,0,A
7666, Q2,2019,22850,Manual,3635,Petrol,145,40.9,1.5,1,5850,0,1,0,1,0,0,0,0,0,0,1,Q
7667, Q3,2020,33990,Automatic,1500,Diesel,145,47.1,0.0,0,2414,1,0,0,0,0,1,0,0,0,0,1,Q
7668, Q3,2020,30990,Manual,1500,Petrol,145,40.9,0.0,0,2414,0,1,0,1,0,0,0,0,0,0,1,Q
7669, Q3,2020,32444,Automatic,1500,Petrol,145,31.4,0.0,0,2414,0,1,0,0,0,1,0,0,0,0,1,Q
7670, Q3,2020,37888,Automatic,285,Petrol,145,30.7,0.0,0,459,0,1,0,0,0,1,0,0,0,0,1,Q
7671, TT,2020,31000,Automatic,2500,Petrol,150,40.9,2.0,0,4023,0,1,0,0,0,1,0,1,0,0,0,T
7672, Q3,2020,32444,Automatic,1500,Petrol,145,31.4,2.0,0,2414,0,1,0,0,0,1,0,0,0,0,1,Q
7673, Q3,2015,16450,Manual,37182,Diesel,160,49.6,2.0,5,59838,1,0,0,1,0,0,0,0,0,0,1,Q
7674, Q3,2017,16950,Manual,30770,Petrol,125,51.4,1.4,3,49519,0,1,0,1,0,0,0,0,0,0,1,Q
7675, A3,2016,11950,Manual,41502,Diesel,0,74.3,1.6,4,66791,1,0,0,1,0,0,1,0,0,0,0,A
7676, Q3,2020,33444,Automatic,1500,Petrol,145,31.4,0.0,0,2414,0,1,0,0,0,1,0,0,0,0,1,Q
7677, Q3,2017,21000,Automatic,19000,Petrol,145,47.9,1.4,3,30577,0,1,0,0,0,1,0,0,0,0,1,Q
7678, Q3,2015,17750,Manual,32850,Diesel,160,49.6,2.0,5,52867,1,0,0,1,0,0,0,0,0,0,1,Q
7679, Q3,2017,25500,Automatic,21090,Petrol,145,40.4,2.0,3,33941,0,1,0,0,0,1,0,0,0,0,1,Q
7680, Q3,2016,17650,Automatic,49841,Diesel,160,50.4,2.0,4,80211,1,0,0,0,0,1,0,0,0,0,1,Q
7681, A3,2014,11650,Manual,22014,Petrol,145,48.7,1.8,6,35428,0,1,0,1,0,0,1,0,0,0,0,A
7682, Q3,2019,24950,Manual,3525,Petrol,145,40.9,1.5,1,5673,0,1,0,1,0,0,0,0,0,0,1,Q
7683, Q3,2019,26850,Manual,3811,Petrol,145,39.8,1.5,1,6133,0,1,0,1,0,0,0,0,0,0,1,Q
7684, A5,2016,16750,Automatic,48000,Diesel,160,52.3,2.0,4,77248,1,0,0,0,0,1,1,0,0,0,0,A
7685, A4,2014,14950,Automatic,33894,Diesel,200,47.1,0.0,6,54547,1,0,0,0,0,1,1,0,0,0,0,A
7686, A3,2017,15990,Manual,8600,Petrol,145,60.1,1.4,3,13840,0,1,0,1,0,0,1,0,0,0,0,A
7687, Q7,2019,54950,Automatic,2086,Diesel,145,33.2,3.0,1,3357,1,0,0,0,0,1,0,0,0,0,1,Q
7688, S4,2019,39850,Automatic,4129,Diesel,145,40.4,0.0,1,6645,1,0,0,0,0,1,0,0,1,0,0,S
7689, R8,2014,58450,Automatic,35000,Petrol,570,21.9,5.2,6,56327,0,1,0,0,0,1,0,0,0,1,0,R
7690, Q7,2019,47555,Automatic,14495,Diesel,145,32.8,3.0,1,23327,1,0,0,0,0,1,0,0,0,0,1,Q
7691, A3,2019,21938,Automatic,13681,Petrol,145,42.2,1.5,1,22017,0,1,0,0,0,1,1,0,0,0,0,A
7692, A3,2019,21874,Automatic,14373,Petrol,145,42.2,1.5,1,23131,0,1,0,0,0,1,1,0,0,0,0,A
7693, A3,2019,22264,Automatic,14403,Petrol,145,42.2,1.5,1,23179,0,1,0,0,0,1,1,0,0,0,0,A
7694, Q3,2020,30990,Manual,1500,Petrol,145,40.9,0.0,0,2414,0,1,0,1,0,0,0,0,0,0,1,Q
7695, SQ5,2017,38950,Automatic,24575,Petrol,145,34.0,3.0,3,39550,0,1,0,0,0,1,0,0,1,0,1,Q
7696, A3,2018,19450,Manual,7900,Petrol,145,47.1,1.0,2,12714,0,1,0,1,0,0,1,0,0,0,0,A
7697, Q3,2019,29850,Automatic,10292,Petrol,145,31.7,2.0,1,16563,0,1,0,0,0,1,0,0,0,0,1,Q
7698, Q3,2020,36790,Automatic,1330,Petrol,145,30.7,0.0,0,2140,0,1,0,0,0,1,0,0,0,0,1,Q
7699, A4,2019,24950,Automatic,4000,Diesel,145,49.6,2.0,1,6437,1,0,0,0,0,1,1,0,0,0,0,A
7700, Q5,2019,44450,Automatic,5225,Petrol,135,117.7,0.0,1,8409,0,1,0,0,0,1,0,0,0,0,1,Q
7701, Q2,2019,22444,Manual,4000,Diesel,145,47.9,1.6,1,6437,1,0,0,1,0,0,0,0,0,0,1,Q
7702, A3,2019,21450,Manual,4000,Petrol,145,47.1,1.0,1,6437,0,1,0,1,0,0,1,0,0,0,0,A
7703, Q7,2019,41719,Automatic,7936,Diesel,145,33.6,3.0,1,12772,1,0,0,0,0,1,0,0,0,0,1,Q
7704, RS6,2017,61700,Automatic,22558,Petrol,145,29.4,4.0,3,36303,0,1,0,0,0,1,0,0,1,1,0,R
7705, A5,2019,36200,Automatic,12099,Petrol,145,39.2,2.0,1,19471,0,1,0,0,0,1,1,0,0,0,0,A
7706, A5,2018,24700,Manual,10559,Diesel,145,64.2,2.0,2,16993,1,0,0,1,0,0,1,0,0,0,0,A
7707, Q5,2013,19990,Manual,26996,Petrol,235,37.7,2.0,7,43446,0,1,0,1,0,0,0,0,0,0,1,Q
7708, A4,2016,14444,Automatic,28325,Diesel,0,72.4,2.0,4,45585,1,0,0,0,0,1,1,0,0,0,0,A
7709, TT,2020,33000,Automatic,2500,Petrol,150,34.9,2.0,0,4023,0,1,0,0,0,1,0,1,0,0,0,T
7710, S4,2019,41000,Automatic,5600,Diesel,145,40.9,3.0,1,9012,1,0,0,0,0,1,0,0,1,0,0,S
7711, A5,2019,27000,Manual,1325,Petrol,145,37.7,0.0,1,2132,0,1,0,1,0,0,1,0,0,0,0,A
7712, A6,2016,19450,Automatic,28884,Diesel,30,61.4,2.0,4,46484,1,0,0,0,0,1,1,0,0,0,0,A
7713, A4,2017,19000,Manual,21000,Diesel,150,64.2,2.0,3,33796,1,0,0,1,0,0,1,0,0,0,0,A
7714, RS4,2018,50888,Automatic,12500,Petrol,145,32.1,2.9,2,20117,0,1,0,0,0,1,0,0,1,1,0,R
7715, A3,2019,22849,Automatic,7145,Diesel,145,51.4,2.0,1,11499,1,0,0,0,0,1,1,0,0,0,0,A
7716, A4,2019,29000,Automatic,3390,Petrol,145,39.2,2.0,1,5456,0,1,0,0,0,1,1,0,0,0,0,A
7717, A5,2019,30000,Automatic,4012,Petrol,145,40.4,2.0,1,6457,0,1,0,0,0,1,1,0,0,0,0,A
7718, S4,2019,45000,Automatic,4900,Diesel,145,40.4,0.0,1,7886,1,0,0,0,0,1,0,0,1,0,0,S
7719, A5,2019,26000,Automatic,3010,Petrol,145,40.4,2.0,1,4844,0,1,0,0,0,1,1,0,0,0,0,A
7720, A5,2019,28990,Automatic,2248,Petrol,145,39.8,2.0,1,3618,0,1,0,0,0,1,1,0,0,0,0,A
7721, A3,2019,20888,Automatic,8176,Diesel,145,52.3,1.6,1,13158,1,0,0,0,0,1,1,0,0,0,0,A
7722, TT,2019,29000,Automatic,4690,Petrol,145,38.7,2.0,1,7548,0,1,0,0,0,1,0,1,0,0,0,T
7723, A3,2019,24200,Manual,6081,Diesel,145,55.4,2.0,1,9786,1,0,0,1,0,0,1,0,0,0,0,A
7724, Q2,2019,22000,Manual,4100,Diesel,145,47.9,1.6,1,6598,1,0,0,1,0,0,0,0,0,0,1,Q
7725, A4,2017,25000,Automatic,29111,Diesel,145,54.3,3.0,3,46849,1,0,0,0,0,1,1,0,0,0,0,A
7726, A3,2019,21432,Automatic,14508,Petrol,145,42.2,1.5,1,23348,0,1,0,0,0,1,1,0,0,0,0,A
7727, A5,2015,16990,Automatic,43828,Diesel,145,53.3,2.0,5,70534,1,0,0,0,0,1,1,0,0,0,0,A
7728, SQ5,2020,56450,Automatic,1500,Diesel,145,34.5,0.0,0,2414,1,0,0,0,0,1,0,0,1,0,1,Q
7729, Q3,2019,34780,Automatic,5252,Diesel,145,47.1,2.0,1,8452,1,0,0,0,0,1,0,0,0,0,1,Q
7730, Q2,2020,26888,Manual,4000,Petrol,145,43.5,1.5,0,6437,0,1,0,1,0,0,0,0,0,0,1,Q
7731, TT,2020,30000,Automatic,1500,Petrol,145,40.9,2.0,0,2414,0,1,0,0,0,1,0,1,0,0,0,T
7732, Q3,2020,33990,Automatic,4000,Diesel,145,47.1,0.0,0,6437,1,0,0,0,0,1,0,0,0,0,1,Q
7733, Q3,2020,32000,Automatic,4000,Petrol,145,32.5,2.0,0,6437,0,1,0,0,0,1,0,0,0,0,1,Q
7734, A4,2019,24072,Automatic,9183,Petrol,145,38.7,2.0,1,14779,0,1,0,0,0,1,1,0,0,0,0,A
7735, Q5,2016,19990,Manual,47505,Diesel,200,47.9,2.0,4,76452,1,0,0,1,0,0,0,0,0,0,1,Q
7736, A3,2019,24888,Manual,6500,Diesel,145,54.3,2.0,1,10461,1,0,0,1,0,0,1,0,0,0,0,A
7737, Q3,2019,28888,Manual,6500,Diesel,145,40.9,2.0,1,10461,1,0,0,1,0,0,0,0,0,0,1,Q
7738, A4,2015,16000,Automatic,35000,Diesel,30,67.3,2.0,5,56327,1,0,0,0,0,1,1,0,0,0,0,A
7739, Q3,2020,38888,Automatic,1500,Petrol,145,30.7,0.0,0,2414,0,1,0,0,0,1,0,0,0,0,1,Q
7740, Q3,2020,41888,Automatic,1500,Petrol,145,31.0,0.0,0,2414,0,1,0,0,0,1,0,0,0,0,1,Q
7741, Q2,2019,23888,Manual,1076,Petrol,145,43.5,0.0,1,1732,0,1,0,1,0,0,0,0,0,0,1,Q
7742, A5,2016,17990,Manual,33747,Diesel,125,57.6,2.0,4,54310,1,0,0,1,0,0,1,0,0,0,0,A
7743, Q3,2020,29990,Automatic,1500,Diesel,145,47.1,0.0,0,2414,1,0,0,0,0,1,0,0,0,0,1,Q
7744, Q7,2019,51990,Automatic,676,Diesel,145,32.8,3.0,1,1088,1,0,0,0,0,1,0,0,0,0,1,Q
7745, A4,2017,15990,Manual,36700,Diesel,145,72.4,2.0,3,59063,1,0,0,1,0,0,1,0,0,0,0,A
7746, A3,2019,20750,Automatic,5979,Petrol,145,42.2,1.5,1,9622,0,1,0,0,0,1,1,0,0,0,0,A
7747, A5,2012,8499,Automatic,70000,Diesel,125,58.9,2.0,8,112654,1,0,0,0,0,1,1,0,0,0,0,A
7748, Q5,2020,38444,Automatic,1500,Petrol,145,32.1,0.0,0,2414,0,1,0,0,0,1,0,0,0,0,1,Q
7749, Q3,2020,29488,Manual,1500,Petrol,145,40.9,0.0,0,2414,0,1,0,1,0,0,0,0,0,0,1,Q
7750, A6,2003,2495,Automatic,117000,Diesel,290,39.8,2.5,17,188293,1,0,0,0,0,1,1,0,0,0,0,A
7751, A3,2012,12595,Manual,41000,Diesel,30,64.2,2.0,8,65983,1,0,0,1,0,0,1,0,0,0,0,A
7752, A3,2016,18990,Automatic,29047,Diesel,125,57.6,2.0,4,46746,1,0,0,0,0,1,1,0,0,0,0,A
7753, A3,2019,23434,Automatic,15481,Petrol,145,41.5,1.5,1,24914,0,1,0,0,0,1,1,0,0,0,0,A
7754, Q3,2017,24990,Automatic,13250,Petrol,145,40.4,2.0,3,21324,0,1,0,0,0,1,0,0,0,0,1,Q
7755, A3,2015,14500,Automatic,46181,Diesel,30,61.4,2.0,5,74321,1,0,0,0,0,1,1,0,0,0,0,A
7756, A3,2016,13490,Manual,38738,Petrol,20,60.1,1.4,4,62343,0,1,0,1,0,0,1,0,0,0,0,A
7757, Q3,2020,39888,Automatic,1500,Petrol,145,30.7,2.0,0,2414,0,1,0,0,0,1,0,0,0,0,1,Q
7758, A4,2017,14500,Manual,27622,Petrol,125,53.3,1.4,3,44453,0,1,0,1,0,0,1,0,0,0,0,A
7759, Q2,2019,23888,Automatic,7655,Petrol,145,40.9,1.5,1,12319,0,1,0,0,0,1,0,0,0,0,1,Q
7760, Q7,2019,46990,Automatic,14573,Diesel,145,32.8,3.0,1,23453,1,0,0,0,0,1,0,0,0,0,1,Q
7761, Q3,2015,14990,Manual,55000,Diesel,145,52.3,2.0,5,88514,1,0,0,1,0,0,0,0,0,0,1,Q
7762, Q3,2020,30000,Automatic,1500,Petrol,145,40.9,0.0,0,2414,0,1,0,0,0,1,0,0,0,0,1,Q
7763, SQ5,2017,36990,Automatic,22216,Petrol,145,34.0,3.0,3,35753,0,1,0,0,0,1,0,0,1,0,1,Q
7764, Q7,2019,56990,Automatic,8917,Diesel,145,32.1,3.0,1,14350,1,0,0,0,0,1,0,0,0,0,1,Q
7765, Q3,2015,12990,Manual,69072,Diesel,125,60.1,2.0,5,111160,1,0,0,1,0,0,0,0,0,0,1,Q
7766, TT,2016,17900,Manual,27203,Petrol,165,46.3,1.8,4,43779,0,1,0,1,0,0,0,1,0,0,0,T
7767, A3,2014,8291,Manual,79283,Diesel,20,68.9,2.0,6,127593,1,0,0,1,0,0,1,0,0,0,0,A
7768, A3,2016,8490,Manual,95856,Diesel,0,83.1,1.6,4,154265,1,0,0,1,0,0,1,0,0,0,0,A
7769, A4,2015,9690,Manual,80950,Diesel,30,64.2,2.0,5,130276,1,0,0,1,0,0,1,0,0,0,0,A
7770, A3,2016,11477,Manual,28000,Diesel,0,83.1,1.6,4,45062,1,0,0,1,0,0,1,0,0,0,0,A
7771, A3,2017,13977,Semi-Auto,57000,Diesel,145,72.4,1.6,3,91732,1,0,0,0,1,0,1,0,0,0,0,A
7772, TT,2009,5995,Manual,77000,Petrol,300,36.2,2.0,11,123919,0,1,0,1,0,0,0,1,0,0,0,T
7773, Q3,2020,32444,Automatic,2700,Petrol,145,31.4,2.0,0,4345,0,1,0,0,0,1,0,0,0,0,1,Q
7774, Q5,2016,21500,Automatic,26500,Diesel,200,47.1,2.0,4,42648,1,0,0,0,0,1,0,0,0,0,1,Q
7775, Q2,2019,26444,Manual,975,Petrol,145,43.5,1.5,1,1569,0,1,0,1,0,0,0,0,0,0,1,Q
7776, A1,2015,11000,Manual,45551,Diesel,0,80.7,1.6,5,73307,1,0,0,1,0,0,1,0,0,0,0,A
7777, Q7,2014,19995,Automatic,66000,Diesel,300,38.2,3.0,6,106216,1,0,0,0,0,1,0,0,0,0,1,Q
7778, Q5,2012,15999,Automatic,50000,Diesel,195,47.1,2.0,8,80467,1,0,0,0,0,1,0,0,0,0,1,Q
7779, A6,2016,16744,Manual,47796,Diesel,30,61.4,2.0,4,76920,1,0,0,1,0,0,1,0,0,0,0,A
7780, Q5,2018,27442,Semi-Auto,24000,Diesel,145,56.5,2.0,2,38624,1,0,0,0,1,0,0,0,0,0,1,Q
7781, A4,2018,27992,Semi-Auto,17098,Petrol,145,42.8,2.0,2,27516,0,1,0,0,1,0,1,0,0,0,0,A
7782, A1,2017,16750,Manual,22069,Petrol,200,40.4,2.0,3,35517,0,1,0,1,0,0,1,0,0,0,0,A
7783, A6,2016,16450,Manual,34000,Diesel,30,64.2,2.0,4,54718,1,0,0,1,0,0,1,0,0,0,0,A
7784, A4,2018,20950,Manual,13412,Petrol,145,51.4,1.4,2,21584,0,1,0,1,0,0,1,0,0,0,0,A
7785, S3,2017,25450,Manual,21000,Petrol,145,39.8,2.0,3,33796,0,1,0,1,0,0,0,0,1,0,0,S
7786, A1,2016,12990,Manual,27000,Petrol,30,55.4,1.4,4,43452,0,1,0,1,0,0,1,0,0,0,0,A
7787, A1,2018,10990,Manual,61012,Diesel,150,76.4,1.6,2,98189,1,0,0,1,0,0,1,0,0,0,0,A
7788, A5,2014,12743,Automatic,58953,Diesel,125,58.9,2.0,6,94875,1,0,0,0,0,1,1,0,0,0,0,A
7789, A3,2016,12950,Manual,27519,Diesel,20,70.6,1.6,4,44287,1,0,0,1,0,0,1,0,0,0,0,A
7790, A1,2016,12450,Manual,32000,Petrol,30,56.5,1.4,4,51499,0,1,0,1,0,0,1,0,0,0,0,A
7791, A1,2016,12950,Manual,23100,Petrol,30,55.4,1.4,4,37176,0,1,0,1,0,0,1,0,0,0,0,A
7792, Q3,2019,26850,Manual,2772,Petrol,150,39.8,1.5,1,4461,0,1,0,1,0,0,0,0,0,0,1,Q
7793, A3,2018,22450,Automatic,22494,Diesel,150,56.5,2.0,2,36200,1,0,0,0,0,1,1,0,0,0,0,A
7794, A4,2017,14800,Manual,45500,Diesel,20,68.9,2.0,3,73225,1,0,0,1,0,0,1,0,0,0,0,A
7795, A3,2005,1975,Manual,104000,Petrol,240,38.1,2.0,15,167371,0,1,0,1,0,0,1,0,0,0,0,A
7796, SQ5,2015,23195,Automatic,37306,Diesel,265,41.5,3.0,5,60038,1,0,0,0,0,1,0,0,1,0,1,Q
7797, A3,2017,13990,Manual,11800,Diesel,145,70.6,2.0,3,18990,1,0,0,1,0,0,1,0,0,0,0,A
7798, A3,2014,11490,Manual,58409,Petrol,125,53.3,1.4,6,94000,0,1,0,1,0,0,1,0,0,0,0,A
7799, A1,2015,10490,Manual,42347,Diesel,0,74.3,1.6,5,68151,1,0,0,1,0,0,1,0,0,0,0,A
7800, A4,2016,10990,Manual,57395,Petrol,125,53.3,1.4,4,92368,0,1,0,1,0,0,1,0,0,0,0,A
7801, A3,2016,15714,Manual,38670,Diesel,125,57.6,2.0,4,62233,1,0,0,1,0,0,1,0,0,0,0,A
7802, Q5,2012,13590,Manual,40316,Diesel,200,43.5,2.0,8,64882,1,0,0,1,0,0,0,0,0,0,1,Q
7803, A3,2015,10977,Manual,60000,Diesel,20,68.9,2.0,5,96560,1,0,0,1,0,0,1,0,0,0,0,A
7804, Q3,2013,11477,Manual,73000,Diesel,145,54.3,2.0,7,117482,1,0,0,1,0,0,0,0,0,0,1,Q
7805, Q5,2011,10760,Automatic,92600,Diesel,265,40.4,2.0,9,149025,1,0,0,0,0,1,0,0,0,0,1,Q
7806, Q5,2014,16990,Automatic,42427,Diesel,200,47.1,2.0,6,68279,1,0,0,0,0,1,0,0,0,0,1,Q
7807, A3,2013,8490,Manual,59305,Diesel,20,67.3,2.0,7,95442,1,0,0,1,0,0,1,0,0,0,0,A
7808, A4,2018,18990,Manual,18867,Diesel,145,62.8,2.0,2,30363,1,0,0,1,0,0,1,0,0,0,0,A
7809, A1,2015,10390,Manual,20639,Petrol,0,67.3,1.0,5,33215,0,1,0,1,0,0,1,0,0,0,0,A
7810, A6,2014,12490,Manual,38854,Diesel,30,62.8,2.0,6,62529,1,0,0,1,0,0,1,0,0,0,0,A
7811, Q3,2014,10990,Manual,62926,Diesel,160,49.6,2.0,6,101269,1,0,0,1,0,0,0,0,0,0,1,Q
7812, Q5,2017,27995,Automatic,14475,Diesel,145,40.4,2.0,3,23295,1,0,0,0,0,1,0,0,0,0,1,Q
7813, S3,2015,19990,Automatic,37150,Petrol,200,39.8,2.0,5,59787,0,1,0,0,0,1,0,0,1,0,0,S
7814, RS3,2019,41990,Automatic,4550,Petrol,150,29.7,2.5,1,7322,0,1,0,0,0,1,0,0,1,1,0,R
7815, A7,2014,19975,Automatic,58732,Diesel,235,44.8,3.0,6,94520,1,0,0,0,0,1,1,0,0,0,0,A
7816, A6,2016,18275,Semi-Auto,64919,Diesel,125,58.9,2.0,4,104477,1,0,0,0,1,0,1,0,0,0,0,A
7817, A3,2015,13995,Manual,41354,Petrol,125,52.3,1.4,5,66553,0,1,0,1,0,0,1,0,0,0,0,A
7818, Q3,2019,23995,Manual,6422,Petrol,145,40.9,1.5,1,10335,0,1,0,1,0,0,0,0,0,0,1,Q
7819, Q2,2018,18495,Manual,18554,Diesel,145,74.3,1.6,2,29860,1,0,0,1,0,0,0,0,0,0,1,Q
7820, A1,2016,12800,Automatic,8764,Petrol,30,57.6,1.4,4,14104,0,1,0,0,0,1,1,0,0,0,0,A
7821, A4,2017,21000,Automatic,11750,Petrol,145,49.6,1.4,3,18910,0,1,0,0,0,1,1,0,0,0,0,A
